id,title_short,decision,reason_code,confidence,rationale
2717,Minimax prediction in the Functional Autoregressive Model,include,none,alta,Prediccion minimax en el modelo autorregresivo funcional (FAR).
2718,Prediction of air pollutants PM10 by ARBX(1) processes,include,none,media,"Proceso ARBX(1) valuado en Banach aplicado a contaminantes PM10, dominio ajeno."
2719,Splash! Robustifying Donor Pools for Policy Studies,include,none,alta,Compara FPCA-synthetic-control con otros metodos para estudios de politica publica.
2720,On changepoint detection in functional data using empirical energy distance,include,none,alta,Deteccion de puntos de cambio en datos funcionales via distancia de energia empirica.
2721,Fully Functional Weighted Testing for Abrupt and Gradual Location Changes in Functional Time Series,include,none,alta,"Test funcional completo para cambios de ubicacion abruptos y graduales en FTS, PR4."
2722,Scalable Multiple Changepoint Detection for Functional Data Sequences,include,none,alta,Deteccion escalable de multiples puntos de cambio en secuencias de datos funcionales.
2723,Selective Reviews of Bandit Problems in AI via a Statistical View,exclude,I1,alta,"Revision de bandits en RL, no relacionado a datos funcionales."
2724,Functional PCA and Deep Neural Networks-based Bayesian Inverse Uncertainty Quantification with Trans,include,none,media,"FPCA + redes neuronales para cuantificacion de incertidumbre bayesiana, dominio nuclear ajeno."
2725,Variational Nonparametric Inference in Functional Stochastic Block Model,include,none,alta,Inferencia variacional en modelo de bloques estocasticos funcional.
2726,CoVariance Filters and Neural Networks over Hilbert Spaces,include,none,media,Filtros de covarianza y redes neuronales sobre espacios de Hilbert.
2727,Spatially Varying Deep Functional Neural Network: Application in Large-Scale Crop Yield Prediction,include,none,media,"Red neuronal funcional profunda espacialmente variable para prediccion de cultivos, dominio ajeno."
2728,A Statistical Machine Learning Approach to Yield Curve Forecasting,include,none,alta,"Pronostico de curva de rendimiento (yield curve) via Gaussian Process, PR5."
2729,Functional Mean Flow in Hilbert Space,include,none,media,Modelo generativo de flujo medio funcional en espacio de Hilbert.
2730,Market competition and poverty dynamics: Short and long run effects across financial development lev,include,none,alta,"Marco econometrico funcional para dinamica de pobreza y competencia de mercado, PR5."
2731,On filter-type estimation of discretely sampled cyclic long-memory processes,include,none,media,Estimacion tipo filtro para procesos de memoria larga ciclica a partir de datos funcionales.
2732,FPCA: Field-Programmable Pixel Convolutional Array for Extreme-Edge Intelligence,exclude,I1,alta,"FPCA aqui significa 'Field-Programmable Pixel Convolutional Array', colision de sigla, hardware."
2733,An ensemble of convolution-based methods for fault detection using vibration signals,include,none,baja,Menciona metodos 'functional data-oriented' como una de varias categorias comparadas.
2734,Probabilistic Functional Neural Networks,include,none,alta,Redes neuronales funcionales probabilisticas para pronostico de FTS de alta dimension.
2735,Phenomenology on the QCD dipole picture revisited,exclude,I1,alta,"Fisica de particulas (QCD dipole), 'structure function' no es dato funcional."
2736,Noise-Robust Phase Connectivity Estimation via Bayesian Circular Functional Models,include,none,media,"Modelo funcional circular bayesiano para conectividad de fase en EEG, dominio ajeno."
2737,Persistence Spheres: Bi-continuous Representations of Persistence Diagrams,exclude,I1,alta,"Representacion de diagramas de persistencia (TDA), no es FDA."
2738,Scalable Model-Based Gaussian Process Clustering,include,none,media,Clustering escalable via GP para datos funcionales.
2739,A Bayesian Nonparametric Approach for Estimating Individualized Treatment-Response Curves,include,none,baja,"Curvas de respuesta a tratamiento individualizadas, sin vocabulario FDA explicito."
2740,Multioutput Gaussian Processes with Functional Data: A Study on Coastal Flood Hazard Assessment,include,none,media,"GP multioutput con datos funcionales para riesgo de inundacion costera, dominio ajeno."
2741,Monte Carlo simulation on the Stiefel manifold via polar expansion,exclude,I1,alta,"Simulacion Monte Carlo en variedad de Stiefel, estadistica bayesiana general, no FDA."
2742,"Detecting changes in Hilbert space data based on ""repeated"" and change-aligned principal components",include,none,alta,CUSUM en espacio de Hilbert via componentes principales (FPCA-like).
2743,Region-Referenced Spectral Power Dynamics of EEG Signals: A Hierarchical Modeling Approach,include,none,media,"Datos funcionales referenciados por region para dinamica espectral de EEG, dominio ajeno."
2744,Behavior Score Prediction in Resting-State Functional MRI by Deep State Space Modeling,include,none,baja,"Modelado de estado-espacio profundo para fMRI, mencion tangencial de datos funcionales."
2745,The Role of Vehicles in Digital Forensic Investigations: A Structured Synthesis of Digital Vehicle F,exclude,I1,alta,"Forense digital vehicular, no relacionado a datos funcionales."
2746,Dissecting Ethereum Blockchain Analytics: What We Learn from Topology and Geometry of Ethereum Graph,exclude,I1,alta,"Analisis de blockchain/Ethereum, no relacionado a datos funcionales."
2747,Variable Selection and Minimax Prediction in High-dimensional Functional Linear Model,include,none,alta,"Seleccion de variables y prediccion minimax en modelo lineal funcional de alta dimension, PR3."
2748,A graph-based spectral classification of Type II supernovae,exclude,I1,media,"Clasificacion espectral de supernovas via teoria de grafos, no es FDA."
2749,Climate change analysis from LRD manifold functional regression,include,none,media,"Regresion funcional en variedad con dependencia de largo rango para cambio climatico, dominio ajeno."
2750,Two-Sample Testing for Multivariate Cross-Correlation Functions with Applications to Gut-Brain Rewar,include,none,media,"Test dos-muestras para funciones de correlacion cruzada multivariadas, dominio neurociencia."
2751,Functional Extreme-PLS,include,none,alta,"Extension de PLS extremo a marco funcional discretizado, reduccion de dimension PR3."
2752,Generalized probabilistic principal component analysis of correlated data,include,none,baja,"PCA probabilistico generalizado para datos correlacionados, FDA mencionada como una motivacion entre varias."
2753,New data and the hard pomeron,exclude,I1,alta,"Fisica de particulas (hard pomeron), 'structure-function data' no es FDA."
2754,Neural Optimal Transport in Hilbert Spaces: Characterizing Spurious Solutions and Gaussian Smoothing,include,none,baja,"Transporte optimo neuronal en espacios de Hilbert, teoria FDA-adyacente sin dominio aplicado explicito."
2755,"Fast Emulation, Modular Calibration, and Active Learning for Simulators with Functional Response",include,none,media,Emulacion y calibracion para simuladores con respuesta funcional via GP local.
2756,Detecting practically significant dependencies in metric spaces via distance correlations,include,none,baja,"Dependencias en espacios metricos via correlacion de distancia, sin FDA explicito."
2757,Functional instrumental variable regression with an application to estimating the impact of immigrat,include,none,alta,"Regresion funcional con variable instrumental aplicada a salarios e inmigracion, PR5."
2758,Towards automated identification of changes in laboratory measurement of renal function: implication,exclude,I1,alta,"Funcion renal (eGFR) en laboratorio clinico, colision terminologica con 'funcional'."
2759,Shattering the Ephemeral Storage Cost Barrier for Data-Intensive Serverless Workflows,exclude,I1,alta,"Computo serverless en la nube, no relacionado a datos funcionales."
2760,"Elastic $k$-means clustering of functional data for posterior exploration, with an application to in",include,none,alta,"Clustering k-means elastico de FDA para exploracion posterior, epidemiologia con metodo sustantivo."
2761,Modeling the Evolution of Infectious Diseases with Functional Data Models: The Case of COVID-19 in B,include,none,alta,"Modelos FDA para evolucion de COVID-19 en Brasil, PR5/PR6 America Latina."
2762,Bayesian spatial functional data clustering: applications in disease surveillance,include,none,alta,Clustering funcional espacial bayesiano para vigilancia epidemiologica.
2763,Bayesian Hierarchical Modeling for Predicting Spatially Correlated Curves in Irregular Domains: A Ca,include,none,alta,"Modelo jerarquico bayesiano con base de Bernstein para curvas espacialmente correlacionadas, PR1."
